SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-15-2020,Single Family Residential,464 Coralie Dr,Walnut Creek,CA,94597,825000,3,1,Larkey Park,1022,9490,1952,80,807,,Sold,,,http://www.redfin.com/CA/Walnut-Creek/464-Coralie-Dr-94597/home/1216212,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40916774,N,Y,37.9248711,-122.0765762
PAST SALE,September-4-2020,Single Family Residential,20 Bliss Ct,Pleasant Hill,CA,94523,900000,4,2.5,Pleasant Hill,1995,8064,1978,91,451,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/20-Bliss-Ct-94523/home/807389,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40911324,N,Y,37.9667768,-122.077464
PAST SALE,November-17-2020,Condo/Co-op,385 Camelback Rd #8,Pleasant Hill,CA,94523,350000,2,1,Camelback North,801,,1973,17,437,393,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/385-Camelback-Rd-94523/unit-8/home/818594,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40913499,N,Y,37.9760992,-122.0707919
PAST SALE,October-6-2020,Single Family Residential,25 Byron Dr,Pleasant Hill,CA,94523-4102,1175000,4,2,Poets Corner,1332,9240,1949,59,882,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/25-Byron-Dr-94523/home/1894103,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40918506,N,Y,37.9371659,-122.074712
PAST SALE,July-21-2020,Single Family Residential,120 Collins Ct,Pleasant Hill,CA,94523,950000,3,1,Poets Corner,1162,9240,1947,136,818,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/120-Collins-Ct-94523/home/1746029,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40908873,N,Y,37.9368384,-122.0784848
PAST SALE,October-29-2020,Single Family Residential,779 Cumberland Dr,Pleasant Hill,CA,94523,1270000,4,2,Wedgewood Acres,2015,7575,1950,36,630,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/779-Cumberland-Dr-94523/home/841648,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922711,N,Y,37.9360677,-122.084144
PAST SALE,November-10-2020,Single Family Residential,120 Hubbard Ave,Pleasant Hill,CA,94523,1185000,3,2,Poets Corner,1775,13360,1948,24,668,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/120-Hubbard-Ave-94523/home/804471,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922938,N,Y,37.9395361,-122.0742015
PAST SALE,October-21-2020,Condo/Co-op,50 Massolo Dr Unit B,Pleasant Hill,CA,94523,475000,2,2,Quietwood,973,,1980,44,488,317,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/50-Massolo-Dr-94523/unit-B/home/1120355,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40916187,N,Y,37.9562025,-122.0572661
PAST SALE,November-9-2020,Townhouse,308 Rock Creek Way,Pleasant Hill,CA,94523,539000,2,2.5,Ellinwood,1121,1352,1985,25,481,440,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/308-Rock-Creek-Way-94523/home/751001,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909623,N,Y,37.9607588,-122.0551002
PAST SALE,October-29-2020,Single Family Residential,263 Steven Cir,Pleasant Hill,CA,94523,1075000,3,2,Pleasant Hill,1813,10350,1960,36,593,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/263-Steven-Cir-94523/home/1169288,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40923897,N,Y,37.9515203,-122.0874949
PAST SALE,September-17-2020,Single Family Residential,205 Poshard St,Pleasant Hill,CA,94523-3654,1200000,2,1,Poets Corner,1285,20520,1947,78,934,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/205-Poshard-St-94523/home/1984375,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40917076,N,Y,37.9411067,-122.072892
PAST SALE,September-16-2020,Single Family Residential,110 Mulberry Loop,Pleasant Hill,CA,94523,955000,3,2,Poets Corner,1595,11050,1986,79,599,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/110-Mulberry-Loop-94523/home/1424454,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40917312,N,Y,37.9425565,-122.0740017
PAST SALE,October-30-2020,Single Family Residential,71 Flora Ct,Pleasant Hill,CA,94523,822000,3,2,Sherman Acre,1603,9000,1951,35,513,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/71-Flora-Ct-94523/home/1439232,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922573,N,Y,37.9470821,-122.0546912
PAST SALE,September-8-2020,Townhouse,1032 Bancroft Rd,Concord,CA,94518,505000,2,1.5,Colony Park,1184,954,1964,87,427,399,Sold,,,http://www.redfin.com/CA/Concord/1032-Bancroft-Rd-94518/home/1568527,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40915962,N,Y,37.9399461,-122.0506361
PAST SALE,June-26-2020,Condo/Co-op,200 Sunspring Ct,Pleasant Hill,CA,94523,589900,3,2.5,Ellinwood,1371,1122,1985,161,430,440,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/200-Sunspring-Ct-94523/home/1625029,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40898718,N,Y,37.961194,-122.055059
PAST SALE,June-30-2020,Single Family Residential,1991 Alvina Dr,Pleasant Hill,CA,94523,701000,2,1,Gregory Gardens,884,6200,1949,157,793,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/1991-Alvina-Dr-94523/home/864400,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903204,N,Y,37.9503636,-122.0708501
PAST SALE,July-7-2020,Single Family Residential,216 Powell Ave,Pleasant Hill,CA,94523,1000000,3,1.5,Poets Corner,1289,14760,1947,150,776,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/216-Powell-Ave-94523/home/1408929,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906394,N,Y,37.9391961,-122.0713384
PAST SALE,,Single Family Residential,140 Collins Ct,Pleasant Hill,CA,94523,850000,3,2,,1225,13335,1947,,694,,,,,http://www.redfin.com/CA/Pleasant-Hill/140-Collins-Ct-94523/home/1885036,,,N,Y,37.9368254,-122.0790175
PAST SALE,August-13-2020,Single Family Residential,151 Elaine Dr,Pleasant Hill,CA,94523,580000,3,1,Fair Oaks,1087,6750,1950,113,534,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/151-Elaine-Dr-94523/home/1903558,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40911385,N,Y,37.9437647,-122.054336
PAST SALE,June-24-2020,Single Family Residential,1972 Marta Dr,Pleasant Hill,CA,94523,667545,3,1,Sherman Acres Ii,1042,6300,1951,163,641,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/1972-Marta-Dr-94523/home/1393211,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900904,N,Y,37.9507034,-122.0573549
PAST SALE,July-13-2020,Single Family Residential,215 Cleopatra Dr,Pleasant Hill,CA,94523,710000,4,2,Sherman Acres Ii,1514,5840,1951,144,469,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/215-Cleopatra-Dr-94523/home/740882,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40908294,N,Y,37.9458773,-122.0547356
PAST SALE,November-8-2020,Condo/Co-op,43 massolo Unit B,Pleasant Hill,CA,94523,440000,2,2,Pleasant Hill,973,,1980,26,452,313,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/43-Massolo-Dr-94523/unit-B/home/1407784,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40916836,N,Y,37.956869,-122.058108
PAST SALE,November-6-2020,Single Family Residential,2233 Sherman Dr,Pleasant Hill,CA,94523,645000,3,1,Sherman Acre,1042,7030,1951,28,619,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/2233-Sherman-Dr-94523/home/1894586,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40923048,N,Y,37.9459703,-122.0560231
PAST SALE,November-10-2020,Condo/Co-op,1094 Mohr Unit B,Concord,CA,94518-3786,350000,2,1.5,Del Rio Condos,877,,1972,24,399,355,Sold,,,http://www.redfin.com/CA/Concord/1094-Mohr-Ln-94518/unit-B/home/1277395,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40923977,N,Y,37.9470565,-122.05017
PAST SALE,July-20-2020,Single Family Residential,14 Tokay Ct,Pleasant Hill,CA,94523,1325000,5,3.5,Pleasant Hill,3250,12180,1958,137,408,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/14-Tokay-Ct-94523/home/1785052,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40910919,N,Y,37.9530398,-122.082191
PAST SALE,July-22-2020,Single Family Residential,2846 Rockridge Dr,Pleasant Hill,CA,94523,1125000,5,3.5,Saddleridge,2903,10208,1986,135,388,31,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/2846-Rockridge-Dr-94523/home/818816,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902651,N,Y,37.9620545,-122.0944627
PAST SALE,June-24-2020,Single Family Residential,1013 Pleasant Oaks Dr,Pleasant Hill,CA,94523,1402000,4,3,Pleasant Hill,2520,17100,1982,163,556,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/1013-Pleasant-Oaks-Dr-94523/home/1678841,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905063,N,Y,37.9508079,-122.0932645
PAST SALE,June-23-2020,Single Family Residential,1906 Marguerite Ave,Pleasant Hill,CA,94523,932000,3,2,Brookside,1263,8730,1955,164,738,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/1906-Marguerite-Ave-94523/home/1540643,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906674,N,Y,37.9531256,-122.0781741
PAST SALE,,Single Family Residential,118 Hardy Cir,Pleasant Hill,CA,94523,920000,3,2,,1709,18768,1947,,538,,,,,http://www.redfin.com/CA/Pleasant-Hill/118-Hardy-Cir-94523/home/1903618,,,N,Y,37.9424326,-122.0663223
PAST SALE,July-9-2020,Single Family Residential,247 Golf Links St,Pleasant Hill,CA,94523,1075000,4,2.5,Grayson Woods,2632,4914,1999,148,408,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/247-Golf-Links-St-94523/home/878392,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906637,N,Y,37.9511906,-122.0978799
PAST SALE,August-31-2020,Single Family Residential,502 Heritage Meadows Rd,Pleasant Hill,CA,94523,1028000,4,3,Pleasant Hill,2201,5000,1989,95,467,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/502-Heritage-Meadows-Rd-94523/home/898224,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40913394,N,Y,37.942086,-122.0907348
PAST SALE,July-10-2020,Single Family Residential,110 Bridge Rd,Pleasant Hill,CA,94523,865000,3,2,Poets Corner,1532,8769,1947,147,565,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/110-Bridge-Rd-94523/home/1958600,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906334,N,Y,37.938021,-122.0798608
PAST SALE,August-10-2020,Single Family Residential,1867 Pleasant Hill Rd,Pleasant Hill,CA,94523,779000,4,3,Pleasant Hill,1635,9840,1948,116,476,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/1867-Pleasant-Hill-Rd-94523/home/1887593,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906165,N,Y,37.933876,-122.0854755
PAST SALE,July-8-2020,Single Family Residential,791 Hamilton Dr,Pleasant Hill,CA,94523,1005000,3,3,Hillsdale,1794,10400,1961,149,560,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/791-Hamilton-Dr-94523/home/1720415,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40907784,N,Y,37.9379429,-122.086119
PAST SALE,July-22-2020,Single Family Residential,806 Cumberland Dr,Pleasant Hill,CA,94523,1130000,3,2,Pleasant Hill,1804,8240,1950,135,626,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/806-Cumberland-Dr-94523/home/1457314,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40910870,N,Y,37.935508,-122.084726
PAST SALE,November-10-2020,Single Family Residential,3259 Surmont Dr,Lafayette,CA,94549,2150000,4,3.5,Lafayette,3225,23500,1975,24,667,,Sold,,,http://www.redfin.com/CA/Lafayette/3259-Surmont-Dr-94549/home/1855639,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40923837,N,Y,37.9403727,-122.0933089
PAST SALE,November-4-2020,Single Family Residential,2151 Geary Rd,Walnut Creek,CA,94597,845000,3,2,Walnut Creek,1354,8625,1952,30,624,,Sold,,,http://www.redfin.com/CA/Walnut-Creek/2151-Geary-Rd-94597/home/1843370,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40920454,N,Y,37.9260338,-122.0838998
PAST SALE,November-12-2020,Townhouse,36 Warhol Way,Pleasant Hill,CA,94523,665000,2,2.5,Pleasant Hill,1509,2520,2002,22,441,318,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/36-Warhol-Way-94523/home/1917903,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40924783,N,Y,37.938603,-122.063038
PAST SALE,August-20-2020,Single Family Residential,1666 Mary Dr,Pleasant Hill,CA,94523,786000,3,1,Gregory Gardens,1042,7200,1950,106,754,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/1666-Mary-Dr-94523/home/878085,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40912615,N,Y,37.9582958,-122.0681424
PAST SALE,October-13-2020,Single Family Residential,90 Pleasant Valley Dr,Walnut Creek,CA,94597,875000,2,1,Sun Valley Est.,1067,16800,1947,52,820,,Sold,,,http://www.redfin.com/CA/Walnut-Creek/90-Pleasant-Valley-Dr-94597/home/847006,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40917751,N,Y,37.9320624,-122.0640584
PAST SALE,November-10-2020,Condo/Co-op,35 Monte Cresta Ave,Pleasant Hill,CA,94523,375000,2,1,Poets Corner,800,,1978,24,469,400,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/35-Monte-Cresta-Ave-94523/home/1456256,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922549,N,Y,37.934259,-122.070711
PAST SALE,August-21-2020,Single Family Residential,155 Adria Dr,Pleasant Hill,CA,94523,1035000,3,2,Gregory Gardens,1715,6750,1950,105,603,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/155-Adria-Dr-94523/home/994110,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40913228,N,Y,37.9591682,-122.0644135
PAST SALE,,Condo/Co-op,47 Mozden Ln,Pleasant Hill,CA,94523,491000,2,3,,1296,,1980,,379,,,,,http://www.redfin.com/CA/Pleasant-Hill/47-Mozden-Ln-94523/home/1568696,,,N,Y,37.949157,-122.062576
PAST SALE,October-29-2020,Single Family Residential,131 Maxine Dr,Pleasant Hill,CA,94523,725000,3,1.5,Gregory Gardens,1042,6750,1950,36,696,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/131-Maxine-Dr-94523/home/1610883,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922616,N,Y,37.9585645,-122.0632149
PAST SALE,July-22-2020,Single Family Residential,113 Jennie Dr,Pleasant Hill,CA,94523,722500,3,1,Gregory Gardens,1052,6750,1950,135,687,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/113-Jennie-Dr-94523/home/1610889,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909651,N,Y,37.9572882,-122.0626378
PAST SALE,,Single Family Residential,314 Scarlet Oak Ct,Pleasant Hill,CA,94523,765000,4,3,,1718,5500,1988,,445,,,,,http://www.redfin.com/CA/Pleasant-Hill/314-Scarlet-Oak-Ct-94523/home/1676172,,,N,Y,37.9805225,-122.0753334
PAST SALE,August-28-2020,Condo/Co-op,260 Chilpancingo Pkwy #3,Pleasant Hill,CA,94523,340000,2,1,Camelback North,801,,1973,98,424,393,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/260-Chilpancingo-Pkwy-94523/unit-3/home/1799278,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40913915,N,Y,37.9758682,-122.070231
PAST SALE,July-2-2020,Condo/Co-op,8136 Camelback Pl,Pleasant Hill,CA,94523,330000,1,1,Shadowood,673,,1981,155,490,317,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/8136-Camelback-Pl-94523/home/1083430,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905623,N,Y,37.9792647,-122.071675
PAST SALE,September-22-2020,Condo/Co-op,839 Camelback Pl,Pleasant Hill,CA,94523,430000,2,2,Pleasant Hill,968,,1981,73,444,396,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/839-Camelback-Pl-94523/home/1937847,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40916709,N,Y,37.979565,-122.072095
PAST SALE,October-15-2020,Single Family Residential,428 Saddlebrook Ln,Pleasant Hill,CA,94523,1020000,4,2,Pleasant Hill,2056,8040,1984,50,496,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/428-Saddlebrook-Ln-94523/home/734493,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40920404,N,Y,37.9658598,-122.0940633
PAST SALE,September-30-2020,Single Family Residential,217 Netherby Pl,Pleasant Hill,CA,94523,1093000,4,2,Madeira Heights,2135,6600,1988,65,512,100,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/217-Netherby-Pl-94523/home/820206,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40917556,N,Y,37.9718805,-122.0888264
PAST SALE,July-21-2020,Single Family Residential,69 Saint Thomas Ct,Pleasant Hill,CA,94523,970000,3,2.5,Diablo Vally Est,2228,5390,1980,136,435,18,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/69-St-Thomas-Ct-94523/home/1168729,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909504,N,Y,37.9739453,-122.0885823
PAST SALE,September-25-2020,Single Family Residential,605 Parkhaven Ct,Pleasant Hill,CA,94523,1040000,4,3,Concord/Pleasant Hill,2324,9440,1986,70,448,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/605-Parkhaven-Ct-94523/home/825811,San Francisco MLS,504348,N,Y,37.974085,-122.0949731
PAST SALE,September-25-2020,Single Family Residential,70 Elderwood Dr,Pleasant Hill,CA,94523,900000,4,2,Pleasant Hill,2074,12730,1969,70,434,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/70-Elderwood-Dr-94523/home/813460,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40918169,N,Y,37.9712126,-122.1017851
PAST SALE,August-24-2020,Single Family Residential,37 Deerhaven Pl,Pleasant Hill,CA,94523-1005,901000,4,3,Valley High,2422,8239,1967,102,372,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/37-Deerhaven-Pl-94523/home/864787,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40908899,N,Y,37.9711325,-122.0980131
PAST SALE,November-10-2020,Single Family Residential,233 Briar Dr,Martinez,CA,94553,982000,3,2.5,Martinez,2121,7800,1979,24,463,,Sold,,,http://www.redfin.com/CA/Martinez/233-Briar-Dr-94553/home/1649499,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40924432,N,Y,37.9758132,-122.1032939
PAST SALE,October-23-2020,Single Family Residential,214 Paso Nogal Rd,Pleasant Hill,CA,94523,1015000,3,2,Paso Nogal,1836,16117,1964,42,553,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/214-Paso-Nogal-Rd-94523/home/697896,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40911188,N,Y,37.97241,-122.0743568
PAST SALE,June-30-2020,Single Family Residential,271 MacGregor Rd,Pleasant Hill,CA,94523,929000,3,2.5,Pleasant Hill,2381,10800,1988,157,390,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/271-Macgregor-Rd-94523/home/1482936,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905785,N,Y,37.9711073,-122.0758882
PAST SALE,June-30-2020,Townhouse,10 Janin Pl,Pleasant Hill,CA,94523,650000,2,2,Golf Ridge,1464,1200,1972,157,444,420,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/10-Janin-Pl-94523/home/817693,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905211,N,Y,37.9709627,-122.0873174
PAST SALE,October-30-2020,Single Family Residential,535 Odin Dr,Pleasant Hill,CA,94523,1020000,6,4,Pleasant Hill,2168,7700,1963,35,470,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/535-Odin-Dr-94523/home/816531,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40915634,N,Y,37.9635056,-122.0778191
PAST SALE,November-13-2020,Townhouse,3 Chorley Walk,Pleasant Hill,CA,94523,590000,2,2.5,Cobblestone,1580,,1983,21,373,588,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/3-Chorley-Walk-94523/home/1424533,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40924434,N,Y,37.955877,-122.087201
PAST SALE,November-17-2020,Townhouse,186 Southwind Dr,Pleasant Hill,CA,94523,645000,3,2,Ridgeview,1533,1428,1984,17,421,395,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/186-Southwind-Dr-94523/home/1960289,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40926839,N,Y,37.969192,-122.097738
PAST SALE,September-25-2020,Townhouse,344 Grapevine Pl,Pleasant Hill,CA,94523,595000,2,2.5,Sunvalley Vnyds,1184,990,1986,70,503,360,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/344-Grapevine-Pl-94523/home/1705032,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40917209,N,Y,37.959745,-122.080751
PAST SALE,October-16-2020,Single Family Residential,249 Western Hills Dr,Pleasant Hill,CA,94523,836000,3,2.5,Pleasant Hill,1458,6944,1984,49,573,10,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/249-Western-Hills-Dr-94523/home/1200171,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40920658,N,Y,37.9444158,-122.0827348
PAST SALE,September-28-2020,Single Family Residential,108 Hopeco Rd,Pleasant Hill,CA,94523,1005000,3,2,Poets Corner,1292,10200,1957,67,778,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/108-Hopeco-Rd-94523/home/551478,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40920639,N,Y,37.9453678,-122.0762655
PAST SALE,October-13-2020,Single Family Residential,260 Gloria Dr,Pleasant Hill,CA,94523,1115000,4,3,Gregory Gardens,1963,7000,1949,52,568,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/260-Gloria-Dr-94523/home/1732083,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40918867,N,Y,37.9548984,-122.0680536
PAST SALE,November-16-2020,Single Family Residential,881 Grayson Ln,Pleasant Hill,CA,94523,1100000,3,3,Pleasant Hill,1681,24394,1963,18,654,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/881-Grayson-Ln-94523/home/1960468,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40924926,N,Y,37.9484938,-122.0915114
PAST SALE,August-6-2020,Single Family Residential,310 Oakvue Rd,Pleasant Hill,CA,94523,1108225,3,2,Poets Corner,1447,10282,1962,120,766,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/310-Oakvue-Rd-94523/home/1319253,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40912778,N,Y,37.9389092,-122.0765096
PAST SALE,July-7-2020,Single Family Residential,23 Valley Ct,Pleasant Hill,CA,94523,1375000,5,4,Pleasant Hill,2901,12600,1960,150,474,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/23-Valley-Ct-94523/home/840970,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906339,N,Y,37.9370317,-122.0853201
PAST SALE,September-15-2020,Single Family Residential,528 Shelly Dr,Pleasant Hill,CA,94523,1095000,3,1,Poets Corner,1300,11050,1949,80,842,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/528-Shelly-Dr-94523/home/808320,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40917194,N,Y,37.9357986,-122.0748007
PAST SALE,November-13-2020,Single Family Residential,119 Hawthorne Ct,Pleasant Hill,CA,94523,1165000,3,2,Poets Corner,1613,10480,1949,21,722,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/119-Hawthorne-Ct-94523/home/974601,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40925337,N,Y,37.9382962,-122.0731362
PAST SALE,October-27-2020,Single Family Residential,5 Wildwood Pl,Pleasant Hill,CA,94523,1225000,4,2.5,Pleasant Hill,2150,8512,1977,38,570,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/5-Wildwood-Pl-94523/home/844102,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40919874,N,Y,37.927074,-122.0880719
PAST SALE,August-28-2020,Single Family Residential,50 Saint Claire Ct,Pleasant Hill,CA,94523,950000,3,2.5,Diablo Vally Est,2018,13800,1980,98,471,19,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/50-St-Claire-Ct-94523/home/1581533,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40914565,N,Y,37.9753703,-122.087628
PAST SALE,July-21-2020,Townhouse,1202 Ridgeview Pl,Pleasant Hill,CA,94523,650000,3,2,Madeira Heights,1556,2400,1989,136,418,390,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/1202-Ridgeview-Pl-94523/home/1731554,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909544,N,Y,37.97296,-122.090781
