property_type,zipcode,price,beds,baths,sqft,lot_size,days_on_market,price_per_sqft,hoa_month,property_age,school_rating,school_count,median_income,hotness_score,supply_score,demand_score,university_count,barts,malls,universities,bedBath,AvgRoomSize
0,94566,1505000,3,5,2597,10249,105,580,0.0,30,8,9,126782,80.07,79.57,80.57,0,0,1,0,15,324.625
2,94566,680000,2,2,1376,2851,67,494,295.0,35,8,9,126782,80.07,79.57,80.57,0,0,1,0,4,344.0
0,94588,1278000,4,2,2150,8299,157,594,35.0,36,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,358.333
0,94566,1715000,4,3,3240,9814,30,529,0.0,50,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,462.857
0,94588,765000,2,2,1076,4500,17,711,0.0,33,9,6,134451,85.91,87.06,84.76,0,1,1,0,4,269.0
2,94566,570000,2,2,1146,780,9,497,375.0,38,8,9,126782,80.07,79.57,80.57,0,0,1,0,4,286.5
0,94588,1415000,4,3,2150,10854,18,658,33.0,36,9,6,134451,85.91,87.06,84.76,0,1,1,0,12,307.143
0,94566,1075000,3,2,1249,7000,53,861,0.0,65,8,9,126782,80.07,79.57,80.57,0,0,1,0,6,249.8
0,94568,1290000,4,3,2588,4389,63,498,142.0,5,8,11,119637,83.72,94.25,73.19,0,1,0,0,12,369.714
0,94568,1050000,4,2,2008,2700,29,523,143.0,4,8,11,119637,83.72,94.25,73.19,0,1,0,0,8,334.667
2,94588,910000,4,2,1948,2660,119,467,470.0,34,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,324.667
0,94588,1035000,3,2,1355,8707,164,764,32.0,55,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,271.0
0,94588,1175000,4,2,1854,7414,30,634,33.0,56,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,309.0
0,94588,1150000,3,2,1710,6751,52,673,0.0,52,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,342.0
0,94588,1250000,4,2,2587,6800,106,483,0.0,32,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,431.167
2,94588,765000,2,2,1501,2324,24,510,415.0,30,9,6,134451,85.91,87.06,84.76,0,1,1,0,4,375.25
2,94588,825000,3,2,1525,2660,39,541,470.0,34,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,305.0
2,94588,784000,3,2,1614,1657,133,486,415.0,28,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,322.8
2,94588,890000,3,2,1630,2660,44,546,470.0,48,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,326.0
2,94566,710001,2,2,941,2008,15,755,450.0,50,8,9,126782,80.07,79.57,80.57,0,0,1,0,4,235.25
0,94588,1108000,3,2,1386,7127,16,799,0.0,50,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,277.2
0,94588,1275000,4,2,2126,6500,99,600,0.0,36,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,354.333
0,94568,1250000,3,2,2258,3564,73,554,227.0,3,8,11,119637,83.72,94.25,73.19,0,1,0,0,6,451.6
0,94568,1435000,5,4,3463,5197,140,414,232.0,4,8,11,119637,83.72,94.25,73.19,0,1,0,0,20,384.778
0,94566,1735000,4,3,3252,7000,111,534,0.0,24,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,464.571
2,94588,615000,3,2,1242,866,176,495,225.0,41,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,248.4
0,94566,1310000,4,3,2372,8575,155,552,0.0,53,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,338.857
0,94566,1140000,4,2,2003,7100,155,569,0.0,49,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,333.833
1,94566,582500,2,2,938,0,78,621,429.0,32,8,9,126782,80.07,79.57,80.57,0,0,1,0,4,234.5
0,94566,1603700,4,3,2806,8410,158,572,240.0,25,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,400.857
0,94568,1273888,4,2,1971,8787,22,646,0.0,57,8,11,119637,83.72,94.25,73.19,0,1,0,0,8,328.5
0,94566,1230000,4,3,1950,7422,155,631,0.0,48,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,278.571
0,94566,935000,3,1,1184,5000,140,790,0.0,73,8,9,126782,80.07,79.57,80.57,0,0,1,0,3,296.0
0,94566,1080000,3,2,1806,7350,143,598,0.0,66,8,9,126782,80.07,79.57,80.57,0,0,1,0,6,361.2
1,94566,390000,1,1,600,0,134,650,494.0,62,8,9,126782,80.07,79.57,80.57,0,0,1,0,1,300.0
0,94566,1060000,4,3,2294,6094,56,462,0.0,111,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,327.714
0,94566,1169950,4,3,2301,2380,39,508,189.0,2,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,328.714
0,94566,1405000,5,2,2372,8040,44,592,0.0,50,8,9,126782,80.07,79.57,80.57,0,0,1,0,10,338.857
0,94568,1470000,4,6,3995,4371,142,368,232.0,4,8,11,119637,83.72,94.25,73.19,0,1,0,0,24,399.5
0,94568,1520000,4,4,3825,6691,149,397,230.0,4,8,11,119637,83.72,94.25,73.19,0,1,0,0,16,478.125
0,94568,1465000,4,3,2944,4364,32,498,235.0,4,8,11,119637,83.72,94.25,73.19,0,1,0,0,12,420.571
0,94566,1210000,4,2,2013,5845,148,601,0.0,34,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,335.5
0,94566,1325000,4,2,2262,5040,165,586,135.0,27,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,377.0
0,94588,1260000,4,2,2054,9007,150,613,0.0,37,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,342.333
0,94566,1700000,4,4,3512,4000,157,484,271.0,6,8,9,126782,80.07,79.57,80.57,0,0,1,0,16,439.0
0,94588,1010000,3,2,1372,6200,144,736,0.0,50,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,274.4
0,94588,980000,3,2,1386,6000,168,707,0.0,50,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,277.2
0,94588,1025000,3,2,1372,6200,121,747,0.0,53,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,274.4
2,94588,870000,3,2,1851,2613,132,470,470.0,47,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,370.2
0,94566,1520000,4,3,2662,6500,115,571,0.0,30,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,380.286
2,94588,835000,3,2,1630,2660,115,512,470.0,48,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,326.0
0,94566,1365000,4,3,2102,10131,116,649,0.0,50,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,300.286
0,94588,1125000,4,2,1816,6501,93,619,0.0,46,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,302.667
0,94588,1160000,4,2,1603,6500,70,724,0.0,50,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,267.167
1,94588,495000,2,1,903,0,111,548,0.0,49,9,6,134451,85.91,87.06,84.76,0,1,1,0,2,301.0
0,94566,887850,3,2,1421,4752,67,625,0.0,42,8,9,126782,80.07,79.57,80.57,0,0,1,0,6,284.2
0,94588,1020000,3,2,1372,6551,35,743,0.0,45,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,274.4
0,94588,1300000,4,3,1674,8235,35,777,0.0,51,9,6,134451,85.91,87.06,84.76,0,1,1,0,12,239.143
0,94588,1460000,4,2,2319,14186,53,630,44.0,50,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,386.5
0,94588,1200000,4,2,1826,6048,99,657,44.0,48,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,304.333
0,94588,1190000,3,2,1586,7686,44,750,0.0,46,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,317.2
0,94588,1500000,4,3,2547,11068,92,589,0.0,26,9,6,134451,85.91,87.06,84.76,0,1,1,0,12,363.857
2,94588,835000,3,2,1614,2008,95,517,415.0,30,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,322.8
0,94588,947000,3,2,1372,6594,77,690,0.0,45,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,274.4
2,94588,785000,2,2,1501,2112,11,523,415.0,30,9,6,134451,85.91,87.06,84.76,0,1,1,0,4,375.25
2,94588,870000,3,2,1697,2660,60,513,470.0,41,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,339.4
2,94588,910000,3,2,1928,2660,11,472,470.0,42,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,385.6
2,94588,738000,2,3,1316,988,111,561,0.0,22,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,263.2
0,94588,1230000,4,2,2126,7242,114,579,0.0,36,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,354.333
0,94566,1241000,4,2,1882,7475,121,659,0.0,55,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,313.667
0,94588,1650000,3,2,2670,5760,129,618,0.0,60,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,534.0
0,94588,1337000,5,2,2678,6794,144,499,33.0,46,9,6,134451,85.91,87.06,84.76,0,1,1,0,10,382.571
0,94588,852000,2,2,1314,3471,150,648,0.0,32,9,6,134451,85.91,87.06,84.76,0,1,1,0,4,328.5
0,94588,890000,2,2,1429,4464,121,623,12.0,36,9,6,134451,85.91,87.06,84.76,0,1,1,0,4,357.25
0,94588,1195000,4,2,1989,6217,169,601,33.0,48,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,331.5
0,94566,1240000,4,2,2172,8050,149,571,0.0,49,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,362.0
0,94566,1250000,4,2,2047,8204,142,611,0.0,56,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,341.167
0,94566,1155000,4,2,1527,6700,135,756,0.0,48,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,254.5
0,94566,915000,3,2,1104,6500,122,829,0.0,56,8,9,126782,80.07,79.57,80.57,0,0,1,0,6,220.8
0,94566,930000,3,2,1421,6350,142,654,0.0,42,8,9,126782,80.07,79.57,80.57,0,0,1,0,6,284.2
0,94588,1237375,4,3,1926,4918,172,642,0.0,28,9,6,134451,85.91,87.06,84.76,0,1,1,0,12,275.143
0,94588,1190000,4,2,2337,3554,31,509,218.0,28,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,389.5
2,94588,840000,3,2,1596,1901,86,526,420.0,40,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,319.2
2,94566,775000,3,2,1690,5760,58,459,400.0,39,8,9,126782,80.07,79.57,80.57,0,0,1,0,6,338.0
0,94566,1404000,4,3,2421,10405,95,580,0.0,52,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,345.857
0,94566,1375000,4,2,1812,10012,80,759,0.0,46,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,302.0
0,94588,915000,3,2,1388,3923,81,659,167.0,29,9,6,134451,85.91,87.06,84.76,0,1,1,0,6,277.6
0,94566,1015600,3,2,1751,3486,46,580,0.0,38,8,9,126782,80.07,79.57,80.57,0,0,1,0,6,350.2
0,94566,1314000,4,2,2101,7038,112,625,0.0,55,8,9,126782,80.07,79.57,80.57,0,0,1,0,8,350.167
0,94588,1151000,4,2,1924,6200,149,598,31.0,52,9,6,134451,85.91,87.06,84.76,0,1,1,0,8,320.667
0,94519,900000,6,4,3313,6120,41,272,27.0,68,5,6,71190,91.03,89.7,92.35,0,0,1,0,24,331.3
1,94521,401000,3,2,1088,0,17,369,350.0,40,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,217.6
1,94519,345000,2,2,1038,0,125,332,375.0,42,5,6,71190,91.03,89.7,92.35,0,0,1,0,4,259.5
0,94523,862000,3,2,1238,7500,3,696,0.0,71,6,12,86014,91.35,92.93,89.78,1,0,0,1,6,247.6
0,94520,540000,2,1,860,6250,91,628,0.0,120,2,5,50181,93.7,93.26,94.15,0,1,1,0,2,286.667
1,94519,360000,2,2,1038,0,76,347,375.0,42,5,6,71190,91.03,89.7,92.35,0,0,1,0,4,259.5
1,94521,350000,2,1,891,0,9,393,375.0,41,5,9,89314,92.29,92.3,92.28,0,0,1,0,2,297.0
0,94519,580000,3,1,1068,5400,83,543,0.0,71,5,6,71190,91.03,89.7,92.35,0,0,1,0,3,267.0
0,94517,915000,3,2,2364,12000,8,387,0.0,63,8,2,127799,85.28,76.74,93.82,0,0,0,0,6,472.8
0,94523,750000,3,1,1042,7500,177,720,0.0,71,6,12,86014,91.35,92.93,89.78,1,0,0,1,3,260.5
0,94518,575000,2,1,786,8050,90,732,0.0,78,4,6,76911,90.4,88.95,91.85,0,0,1,0,2,262.0
0,94520,615000,3,2,1176,7200,128,523,0.0,66,2,5,50181,93.7,93.26,94.15,0,1,1,0,6,235.2
0,94519,585000,3,2,1033,8125,132,566,0.0,72,5,6,71190,91.03,89.7,92.35,0,0,1,0,6,206.6
0,94521,790000,4,2,1717,8000,17,460,0.0,58,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,286.167
0,94519,630000,4,3,2018,5830,14,312,0.0,83,5,6,71190,91.03,89.7,92.35,0,0,1,0,12,288.286
0,94521,710000,3,2,1235,8800,161,575,0.0,57,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,247.0
0,94519,660000,4,2,1604,7100,17,411,13.0,67,5,6,71190,91.03,89.7,92.35,0,0,1,0,8,267.333
0,94518,770000,3,2,1704,8276,51,452,0.0,52,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,340.8
0,94520,735000,3,2,1285,6300,56,572,0.0,61,2,5,50181,93.7,93.26,94.15,0,1,1,0,6,257.0
0,94518,800000,4,2,1830,7000,17,437,0.0,56,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,305.0
0,94518,965000,5,3,2725,7418,111,354,294.0,3,4,6,76911,90.4,88.95,91.85,0,0,1,0,15,340.625
1,94523,589900,3,2,1371,1122,160,430,440.0,36,6,12,86014,91.35,92.93,89.78,1,0,0,1,6,274.2
0,94519,612900,3,2,1481,7150,147,414,0.0,71,5,6,71190,91.03,89.7,92.35,0,0,1,0,6,296.2
0,94519,500000,2,1,1062,5000,111,471,0.0,79,5,6,71190,91.03,89.7,92.35,0,0,1,0,2,354.0
0,94518,615000,3,2,1247,6900,31,493,0.0,62,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,249.4
0,94598,880000,3,2,1475,11250,108,597,0.0,58,8,6,127767,91.22,93.16,89.29,0,0,1,0,6,295.0
0,94518,860000,4,2,1950,13199,143,441,0.0,58,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,325.0
0,94597,1400000,5,3,2684,17000,155,522,0.0,22,8,2,92676,83.36,91.13,75.58,0,1,1,0,15,335.5
0,94521,876810,4,2,1805,5520,94,486,97.0,45,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,300.833
0,94518,735000,4,2,1796,3850,83,409,83.0,24,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,299.333
0,94518,910000,5,3,2448,7144,23,372,0.0,19,4,6,76911,90.4,88.95,91.85,0,0,1,0,15,306.0
1,94518,390000,2,1,854,0,24,457,330.0,52,4,6,76911,90.4,88.95,91.85,0,0,1,0,2,284.667
0,94519,538000,3,2,1236,6000,148,435,0.0,68,5,6,71190,91.03,89.7,92.35,0,0,1,0,6,247.2
0,94521,536000,3,2,1288,7000,83,416,0.0,61,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,257.6
2,94521,520000,3,2,1378,1590,59,377,335.0,48,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,275.6
0,94518,750000,3,2,1523,7571,121,492,0.0,61,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,304.6
0,94519,695000,3,4,1810,1954,41,384,220.0,8,5,6,71190,91.03,89.7,92.35,0,0,1,0,12,258.571
0,94521,500000,3,2,1370,5760,160,365,0.0,65,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,274.0
0,94521,850000,4,2,2242,8890,13,379,32.0,44,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,373.667
2,94521,400000,2,2,1016,780,28,394,425.0,50,5,9,89314,92.29,92.3,92.28,0,0,1,0,4,254.0
0,94519,680000,3,4,1729,1815,97,393,220.0,7,5,6,71190,91.03,89.7,92.35,0,0,1,0,12,247.0
0,94598,1900000,4,2,3616,5760,111,525,0.0,141,8,6,127767,91.22,93.16,89.29,0,0,1,0,8,602.667
1,94518,350000,2,2,922,0,97,380,382.0,51,4,6,76911,90.4,88.95,91.85,0,0,1,0,4,230.5
0,94518,900950,4,2,1578,8000,55,571,0.0,59,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,263.0
2,94597,575000,2,2,1196,0,108,481,502.0,38,8,2,92676,83.36,91.13,75.58,0,1,1,0,4,299.0
0,94518,790000,3,2,1502,7000,83,526,0.0,50,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,300.4
0,94598,1137500,5,3,2686,12000,23,423,0.0,48,8,6,127767,91.22,93.16,89.29,0,0,1,0,15,335.75
0,94517,725000,4,2,1618,11520,91,448,0.0,61,8,2,127799,85.28,76.74,93.82,0,0,0,0,8,269.667
0,94517,725000,3,2,1300,11000,105,558,0.0,58,8,2,127799,85.28,76.74,93.82,0,0,0,0,6,260.0
0,94521,825000,4,2,2196,8500,141,376,0.0,45,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,366.0
0,94517,815000,4,2,2160,10400,35,377,0.0,54,8,2,127799,85.28,76.74,93.82,0,0,0,0,8,360.0
0,94521,625000,3,1,1018,8500,120,614,0.0,62,5,9,89314,92.29,92.3,92.28,0,0,1,0,3,254.5
1,94521,308000,1,1,762,0,65,404,361.0,41,5,9,89314,92.29,92.3,92.28,0,0,1,0,1,381.0
0,94521,1015000,4,3,3006,19675,65,338,0.0,24,5,9,89314,92.29,92.3,92.28,0,0,1,0,12,429.429
0,94521,710000,3,2,1657,6300,16,428,0.0,46,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,331.4
1,94518,318000,1,1,730,0,176,436,390.0,50,4,6,76911,90.4,88.95,91.85,0,0,1,0,1,365.0
0,94518,890000,4,2,2060,11400,73,432,0.0,37,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,343.333
0,94521,700000,3,2,1682,6460,55,416,0.0,60,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,336.4
0,94518,750000,4,2,1870,8500,111,401,0.0,56,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,311.667
0,94521,880000,4,3,2537,7650,59,347,32.0,47,5,9,89314,92.29,92.3,92.28,0,0,1,0,12,362.429
1,94520,319000,2,1,900,1044,177,354,450.0,40,2,5,50181,93.7,93.26,94.15,0,1,1,0,2,300.0
0,94521,1210000,5,4,3168,10062,44,382,85.0,21,5,9,89314,92.29,92.3,92.28,0,0,1,0,20,352.0
2,94520,375000,2,2,1090,756,76,344,395.0,50,2,5,50181,93.7,93.26,94.15,0,1,1,0,4,272.5
0,94518,827500,3,2,1897,4784,167,436,66.0,41,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,379.4
1,94521,310000,2,1,816,0,126,380,400.0,49,5,9,89314,92.29,92.3,92.28,0,0,1,0,2,272.0
0,94521,755000,4,2,1448,0,37,521,0.0,67,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,241.333
2,94521,485000,3,2,1574,1440,38,308,135.0,50,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,314.8
0,94519,662500,4,2,1422,6440,23,466,27.0,68,5,6,71190,91.03,89.7,92.35,0,0,1,0,8,237.0
0,94518,888000,4,3,1865,9920,36,476,0.0,59,4,6,76911,90.4,88.95,91.85,0,0,1,0,12,266.429
0,94518,810000,3,2,1298,6750,29,624,0.0,61,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,259.6
0,94521,805000,3,2,2167,6480,97,371,97.0,42,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,433.4
0,94519,750000,3,2,1438,6500,3,522,0.0,56,5,6,71190,91.03,89.7,92.35,0,0,1,0,6,287.6
0,94521,1070000,5,3,2778,7830,139,385,85.0,24,5,9,89314,92.29,92.3,92.28,0,0,1,0,15,347.25
0,94520,610000,3,2,1321,5445,65,462,0.0,66,2,5,50181,93.7,93.26,94.15,0,1,1,0,6,264.2
2,94518,505000,2,2,1184,954,86,427,399.0,57,4,6,76911,90.4,88.95,91.85,0,0,1,0,4,296.0
2,94519,370000,2,2,979,738,156,378,240.0,51,5,6,71190,91.03,89.7,92.35,0,0,1,0,4,244.75
0,94518,820000,4,2,1578,8500,55,520,0.0,59,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,263.0
1,94520,265000,1,1,720,5760,128,368,275.0,41,2,5,50181,93.7,93.26,94.15,0,1,1,0,1,360.0
0,94521,705000,3,2,1657,6400,134,425,0.0,46,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,331.4
0,94521,999000,4,3,3032,17513,122,329,0.0,21,5,9,89314,92.29,92.3,92.28,0,0,1,0,12,433.143
0,94521,785000,4,2,2539,4900,139,309,209.0,26,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,423.167
1,94520,269900,2,2,914,0,156,295,375.0,43,2,5,50181,93.7,93.26,94.15,0,1,1,0,4,228.5
1,94518,295000,2,1,910,0,168,324,318.0,48,4,6,76911,90.4,88.95,91.85,0,0,1,0,2,303.333
2,94521,355000,2,2,1122,902,156,316,300.0,50,5,9,89314,92.29,92.3,92.28,0,0,1,0,4,280.5
2,94521,451000,3,2,1185,988,154,381,300.0,50,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,237.0
0,94521,615000,4,2,1160,5720,171,530,0.0,68,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,193.333
1,94521,375000,2,2,800,806,114,469,350.0,39,5,9,89314,92.29,92.3,92.28,0,0,1,0,4,200.0
1,94521,336000,2,1,841,0,127,400,395.0,31,5,9,89314,92.29,92.3,92.28,0,0,1,0,2,280.333
1,94521,327000,2,2,915,0,163,357,450.0,39,5,9,89314,92.29,92.3,92.28,0,0,1,0,4,228.75
0,94521,760000,4,2,1728,8450,140,440,32.0,44,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,288.0
0,94518,940000,4,2,2525,11760,157,372,64.0,40,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,420.833
0,94519,850000,5,4,2675,9900,161,318,0.0,51,5,6,71190,91.03,89.7,92.35,0,0,1,0,20,297.222
0,94519,572000,4,2,1624,7300,155,352,0.0,66,5,6,71190,91.03,89.7,92.35,0,0,1,0,8,270.667
0,94521,830000,4,2,2227,21344,142,373,0.0,58,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,371.167
0,94521,643000,3,2,1622,5395,114,396,38.0,32,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,324.4
0,94519,555000,2,1,1345,5663,125,413,0.0,71,5,6,71190,91.03,89.7,92.35,0,0,1,0,2,448.333
0,94519,646000,3,3,2241,7200,111,288,0.0,58,5,6,71190,91.03,89.7,92.35,0,0,1,0,9,373.5
0,94521,485000,3,2,1436,3300,127,338,282.0,36,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,287.2
0,94520,570000,4,2,1172,5700,139,486,0.0,67,2,5,50181,93.7,93.26,94.15,0,1,1,0,8,195.333
0,94520,535000,3,2,1158,7310,161,462,0.0,65,2,5,50181,93.7,93.26,94.15,0,1,1,0,6,231.6
2,94520,380000,3,2,1086,1848,175,350,320.0,50,2,5,50181,93.7,93.26,94.15,0,1,1,0,6,217.2
0,94519,615000,3,2,1179,7200,156,522,27.0,67,5,6,71190,91.03,89.7,92.35,0,0,1,0,6,235.8
0,94520,610000,4,3,2201,5400,160,277,0.0,67,2,5,50181,93.7,93.26,94.15,0,1,1,0,12,314.429
0,94521,759000,3,2,1641,5520,155,463,97.0,47,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,328.2
0,94521,780000,4,2,1805,5580,111,432,0.0,45,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,300.833
0,94521,630000,3,2,1248,8085,114,505,0.0,61,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,249.6
0,94521,740000,3,2,1953,9200,93,379,0.0,56,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,390.6
0,94521,790000,4,2,2200,7500,132,359,0.0,57,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,366.667
0,94521,865000,4,4,2658,9000,85,325,0.0,55,5,9,89314,92.29,92.3,92.28,0,0,1,0,16,332.25
0,94521,666000,4,2,1321,7000,154,504,0.0,61,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,220.167
0,94521,740000,3,2,1697,5250,27,436,0.0,38,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,339.4
0,94521,615000,4,2,1528,6240,43,402,0.0,60,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,254.667
0,94518,800000,3,2,1839,10620,128,435,0.0,34,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,367.8
0,94521,526000,4,2,1495,5700,34,352,0.0,67,5,9,89314,92.29,92.3,92.28,0,0,1,0,8,249.167
0,94518,800000,3,2,1624,15682,28,493,0.0,67,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,324.8
1,94521,385000,2,2,1080,871,37,356,370.0,37,5,9,89314,92.29,92.3,92.28,0,0,1,0,4,270.0
0,94521,741000,3,2,1450,7500,29,511,0.0,59,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,290.0
0,94521,800000,4,3,1660,9348,28,482,0.0,67,5,9,89314,92.29,92.3,92.28,0,0,1,0,12,237.143
1,94520,251000,1,1,644,0,10,390,374.0,51,2,5,50181,93.7,93.26,94.15,0,1,1,0,1,322.0
0,94520,599000,3,1,1200,6325,8,499,0.0,74,2,5,50181,93.7,93.26,94.15,0,1,1,0,3,300.0
0,94519,605000,3,2,1108,5227,127,546,0.0,67,5,6,71190,91.03,89.7,92.35,0,0,1,0,6,221.6
1,94518,359200,2,2,788,0,31,456,325.0,56,4,6,76911,90.4,88.95,91.85,0,0,1,0,4,197.0
1,94521,415000,2,2,934,9340,104,444,414.0,35,5,9,89314,92.29,92.3,92.28,0,0,1,0,4,233.5
0,94519,625000,4,2,1244,6000,118,502,0.0,59,5,6,71190,91.03,89.7,92.35,0,0,1,0,8,207.333
0,94518,885000,4,3,2125,7360,111,416,66.0,41,4,6,76911,90.4,88.95,91.85,0,0,1,0,12,303.571
0,94518,897500,4,3,2307,8250,121,389,0.0,58,4,6,76911,90.4,88.95,91.85,0,0,1,0,12,329.571
2,94521,415000,2,1,960,1320,9,432,530.0,44,5,9,89314,92.29,92.3,92.28,0,0,1,0,2,320.0
0,94521,920000,4,3,2187,5775,119,421,0.0,37,5,9,89314,92.29,92.3,92.28,0,0,1,0,12,312.429
0,94518,722000,3,2,1247,6000,13,579,0.0,63,4,6,76911,90.4,88.95,91.85,0,0,1,0,6,249.4
0,94521,615000,3,2,1200,3150,57,513,125.0,37,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,240.0
0,94518,690000,4,2,1753,7738,10,394,0.0,59,4,6,76911,90.4,88.95,91.85,0,0,1,0,8,292.167
0,94521,690000,3,2,1657,6300,13,416,0.0,47,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,331.4
0,94521,690000,3,2,1462,4465,3,472,33.0,45,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,292.4
0,94521,990000,5,4,3489,9775,13,284,64.0,40,5,9,89314,92.29,92.3,92.28,0,0,1,0,20,387.667
0,94521,600000,3,2,1106,9800,161,542,0.0,57,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,221.2
0,94521,770000,4,3,2003,8000,154,384,0.0,55,5,9,89314,92.29,92.3,92.28,0,0,1,0,12,286.143
0,94521,567500,3,2,1232,6570,9,461,0.0,64,5,9,89314,92.29,92.3,92.28,0,0,1,0,6,246.4
